entry_ai,entry_ts,entry,exit_ts,exit,regime,regime_market,type,strat,score,adx,rsi,atr_pct,bt85_ema21_dist,bt85_high20_dist,bt85_entry_atr,mfe,pnl_net,hold_bars,reason
8269,2025-03-10 09:00:00,122701000.0,2025-03-11 05:00:00,117477000.0,Range,Range,leading_signal,P0,3.37,23.6,34.2,52.0,-0.038066564579160085,-0.09712288447387785,2912834.3608283955,0.013528822095989438,-0.04557504013822219,5,트레일링
8358,2025-03-25 05:00:00,128890000.0,2025-03-28 21:00:00,125152000.0,Trend_Up,Trend_Up,pyramid,P2,4.27,36.9,66.7,14.0,0.01708821376316642,-0.016024246310758918,1297280.9378004111,0.00882147567693382,-0.032001474125223056,22,ATR손절
8525,2025-04-22 01:00:00,125665000.0,2025-05-05 17:00:00,133244000.0,Range,Range,pyramid,P2,5.07,20.6,65.9,20.0,0.016734264445900995,-0.007855676614558662,1256650.0,0.11312616878207933,0.04557500442904751,82,계단손절
8609,2025-05-06 01:00:00,134304000.0,2025-05-30 01:00:00,147794000.0,Range,Range,pyramid,P2,5.27,25.7,37.3,37.0,-0.013381721220807719,-0.035878881853814014,1343040.0,0.15556498689540146,0.08311281443062749,144,계단손절
8755,2025-05-30 09:00:00,148665000.0,2025-06-05 13:00:00,144492000.0,Range,Range,leading_signal,P0,4.07,24.3,41.1,61.0,-0.009860005184980387,-0.02971582973279902,1486650.0,0.0029260417717687417,-0.03106982141055393,37,ATR손절
8822,2025-06-10 13:00:00,150060000.0,2025-06-13 05:00:00,145801000.0,Range,Range,pyramid,P2,5.77,20.2,67.1,22.0,0.01889496937981458,-0.0035856573705179283,1500600.0,0.00468479274956684,-0.031381980541116884,16,ATR손절
8840,2025-06-13 13:00:00,146181000.0,2025-06-21 05:00:00,143956000.0,Range,Range,pyramid,P2,5.27,25.0,39.2,82.0,-0.011082663980801238,-0.034471598414795246,1461810.0,0.0186275918210985,-0.02436333066227937,46,계단손절
8924,2025-06-27 13:00:00,146742000.0,2025-07-25 09:00:00,158436000.0,Range,Range,pyramid,P2,5.27,19.3,54.7,50.0,0.0025437862288782997,-0.012636253532498991,1467420.0,0.13510106172738548,0.06608893154771556,167,계단손절
9093,2025-07-25 17:00:00,159451000.0,2025-08-18 09:00:00,160580000.0,Range,Range,pyramid,P2,5.77,18.3,42.0,72.0,-0.007743340376969624,-0.021712988526903492,1621665.0314226388,0.05443051470357665,-0.005395558312064796,142,계단손절
9345,2025-09-05 17:00:00,156864000.0,2025-10-11 05:00:00,172257000.0,Range,Range,pyramid,P2,5.07,14.4,62.7,60.0,0.013202523186597767,-0.005427339589145321,1568640.0,0.13943925948592412,0.08454421508971617,213,계단손절
9658,2025-10-27 21:00:00,169809000.0,2025-10-30 05:00:00,164617000.0,Trend_Up,Trend_Up,pyramid,P2,5.77,27.7,67.7,9.0,0.012001958989784048,-0.0098600583090379,1698090.0,0.0,-0.03357552897667379,14,ATR손절
9673,2025-10-30 09:00:00,165205000.0,2025-11-03 13:00:00,160770000.0,Range,Range,pyramid,P2,5.27,24.0,35.4,28.0,-0.012836194857349555,-0.03670553935860058,1652050.0,0.004225053721134348,-0.029845434460216095,25,ATR손절
9904,2025-12-07 21:00:00,134030000.0,2025-12-15 01:00:00,132700000.0,Range,Range,leading_signal,P0,3.07,26.7,44.1,9.0,-0.00566755535761571,-0.03724454979707646,1551466.424679443,0.03337312541968216,-0.012923151533238829,43,트레일링
10374,2026-02-24 05:00:00,95352000.0,2026-02-28 13:00:00,93534000.0,Range,Range,leading_signal,P0,3.37,24.4,32.6,20.0,-0.028799061570371282,-0.055284746165735345,1303044.8846908014,0.040701820622535446,-0.022066196828593003,26,트레일링
10448,2026-03-08 13:00:00,99536000.0,2026-03-19 13:00:00,104489000.0,Range,Range,leading_signal,P0,3.77,24.3,40.9,34.0,-0.014970586080446505,-0.07448836322724019,1458486.1961804698,0.10571049670470985,0.0467608905320688,66,트레일링
10600,2026-04-02 21:00:00,101576000.0,2026-05-18 05:00:00,115494000.0,Range,Range,leading_signal,P0,3.07,15.4,45.1,37.0,-0.006912578442807558,-0.025285238602450796,1294219.3653553256,0.1889422698275183,0.13402055603685908,272,트레일링
